Time (s),Laps (#),Speed (m/s),Gear (#),Brake (%),Throttle (%),SteeringAngle (rad)
1596.3499755849723,14,13.531708717346191,1,0.0,1.0,-0.014026538468897343
1596.3833089183056,14,13.53099250793457,1,0.0,1.0,-0.014026538468897343
1596.3999755849723,14,13.529746055603027,1,0.0,1.0,-0.014026538468897343
1596.4333089183056,14,13.526752471923828,1,0.0,1.0,-0.014026538468897343
1596.4666422516389,14,13.523197174072266,1,0.0,1.0,-0.014026538468897343
1596.4999755849722,14,13.520246505737305,1,0.0,1.0,-0.014026538468897343
1596.5333089183055,14,13.52087116241455,1,0.0,1.0,-0.014268762432038784
1596.5666422516388,14,13.52457332611084,1,0.0,1.0,-0.014993563294410706
1596.599975584972,14,13.526589393615723,1,0.0,1.0,-0.014993563294410706
1596.6333089183054,14,13.528101921081543,1,0.0,1.0,-0.014993563294410706
1596.6666422516387,14,13.52978801727295,1,0.0,1.0,-0.014993563294410706
1596.6833089183053,14,13.53070068359375,1,0.0,1.0,-0.014993563294410706
1596.7166422516386,14,13.532593727111816,1,0.0,1.0,-0.014268763363361359
1596.749975584972,14,13.534411430358887,1,0.0,1.0,-0.014268762432038784
1596.7833089183052,14,13.535429954528809,1,0.0,1.0,-0.014026538468897343
1596.8166422516385,14,13.53523063659668,1,0.0,1.0,-0.012817291542887688
1596.8499755849718,14,13.534126281738281,1,0.0,1.0,-0.010882305912673473
1596.8833089183051,14,13.532475471496582,1,0.0,1.0,-0.009673991240561008
1596.9166422516385,14,13.530147552490234,1,0.0,1.0,-0.008463808335363865
1596.9499755849718,14,13.527959823608398,1,0.0,1.0,-0.005561795551329851
1596.983308918305,14,13.527030944824219,1,0.0,1.0,-0.0016927607357501984
1597.0166422516384,14,13.52817153930664,1,0.0,1.0,0.004595707170665264
1597.0499755849717,14,13.530396461486816,1,0.0,1.0,0.012576001696288586
1597.0666422516383,14,13.531742095947266,1,0.0,1.0,0.01717170886695385
1597.0999755849716,14,13.53467845916748,1,0.0,1.0,0.026119960471987724
1597.133308918305,14,13.537419319152832,1,0.0,1.0,0.03482599928975105
1597.1666422516382,14,13.538226127624512,1,0.0,1.0,0.04232371598482132
1597.1833089183049,14,13.53768253326416,1,0.0,1.0,0.045709237456321716
1597.2333089183048,14,13.534814834594727,1,0.0,1.0,0.052723441272974014
1597.2499755849715,14,13.533512115478516,1,0.0,1.0,0.05441620200872421
1597.2833089183048,14,13.530259132385254,1,0.0,1.0,0.055625446140766144
1597.316642251638,14,13.527020454406738,1,0.0,1.0,0.05683469399809837
1597.3499755849714,14,13.525400161743164,1,0.0,1.0,0.05780172348022461
1597.3833089183047,14,13.525466918945312,1,0.0,1.0,0.06022021919488907
1597.416642251638,14,13.526185035705566,1,0.0,1.0,0.06433145701885223
1597.4499755849713,14,13.526803016662598,1,0.0,1.0,0.07037864625453949
1597.466642251638,14,13.526869773864746,1,0.0,1.0,0.07448989897966385
1597.4999755849713,14,13.526514053344727,1,0.0,1.0,0.08464740961790085
1597.5333089183046,14,13.525728225708008,1,0.0,1.0,0.09795010834932327
1597.5666422516379,14,13.52424430847168,1,0.0,1.0,0.11246109008789062
1597.5999755849712,14,13.522211074829102,1,0.0,1.0,0.12890753149986267
1597.6333089183045,14,13.520769119262695,1,0.0,1.0,0.14462821185588837
1597.6666422516378,14,13.520550727844238,1,0.0,1.0,0.1610751450061798
1597.699975584971,14,13.521065711975098,1,0.0,1.0,0.17655451595783234
1597.7333089183044,14,13.52225399017334,1,0.0,1.0,0.18985672295093536
1597.749975584971,14,13.523107528686523,1,0.0,1.0,0.19566167891025543
1597.7833089183043,14,13.525276184082031,1,0.0,1.0,0.20678764581680298
1597.8166422516376,14,13.527558326721191,1,0.0,1.0,0.2150115668773651
1597.849975584971,14,13.528901100158691,1,0.0,1.0,0.22178401052951813
1597.8833089183042,14,13.528858184814453,1,0.0,1.0,0.2273467630147934
1597.9166422516375,14,13.527935981750488,1,0.0,1.0,0.2329103946685791
1597.9333089183042,14,13.5274658203125,1,0.0,1.0,0.23557016253471375
1597.9666422516375,14,13.526535987854004,1,0.0,1.0,0.24427807331085205
1597.9999755849708,14,13.525843620300293,1,0.0,1.0,0.2539530098438263
1598.033308918304,14,13.526249885559082,1,0.0,1.0,0.26338571310043335
1598.0666422516374,14,13.529194831848145,1,0.0,1.0,0.27499616146087646
1598.0999755849707,14,13.532373428344727,1,0.0,1.0,0.2853972911834717
1598.133308918304,14,13.534493446350098,1,0.0,1.0,0.29531386494636536
1598.1499755849707,14,13.534954071044922,1,0.0,1.0,0.2999090552330017
1598.183308918304,14,13.534754753112793,1,0.0,1.0,0.3086169958114624
1598.2166422516373,14,13.533503532409668,1,0.0,1.0,0.31756722927093506
1598.2499755849706,14,13.532556533813477,1,0.0,1.0,0.3272416591644287
1598.2833089183039,14,13.531746864318848,1,0.0,1.0,0.33474069833755493
1598.3166422516372,14,13.531743049621582,1,0.0,1.0,0.3386112153530121
1598.3499755849705,14,13.533010482788086,1,0.0,1.0,0.34078752994537354
1598.3833089183038,14,13.53371524810791,1,0.0,1.0,0.34078747034072876
1598.416642251637,14,13.532756805419922,1,0.0,1.0,0.34078747034072876
1598.4333089183037,14,13.532089233398438,1,0.0,1.0,0.34078747034072876
1598.466642251637,14,13.53233528137207,1,0.0,1.0,0.34078747034072876
1598.4999755849703,14,13.534241676330566,1,0.0,1.0,0.34151366353034973
1598.5333089183036,14,13.536389350891113,1,0.0,1.0,0.34151366353034973
1598.566642251637,14,13.539198875427246,1,0.0,1.0,0.34151366353034973
1598.5999755849703,14,13.542309761047363,1,0.0,1.0,0.34151366353034973
1598.6333089183036,14,13.542076110839844,1,0.0,1.0,0.34151366353034973
1598.6666422516369,14,13.538467407226562,1,0.0,1.0,0.34078750014305115
1598.6999755849702,14,13.53609561920166,1,0.0,1.0,0.3383684754371643
1598.7166422516368,14,13.53183650970459,1,0.0,1.0,0.33401456475257874
1598.7499755849701,14,13.526651382446289,1,0.0,1.0,0.31418076157569885
